"ID";"global_id";"FullName";"ShortName";"INN";"OKPO";"AdmArea";"District";"Address";"Category";"Specialization";"OKVED";"OKVED_Description";"geoData";"geodata_center";
"894";"2383789031";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ИНСТИТУТНЕФТЕХИМИЧЕСКОГО СИНТЕЗА ИМ. А.В. ТОПЧИЕВА РОССИЙСКОЙ АКАДЕМИИ НАУК";"ИНХС РАН";"7725009733";"02699518";"Южный административный округ";"Донской район";"119991, ГСП-1, Москва, Ленинский проспект, д. 29";"Полиграфическая деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.590655088, 55.714181548], type=Point}";"";
"895";"2383790147";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ФИЗИЧЕСКОЙ ХИМИИ И ЭЛЕКТРОХИМИИ ИМ. А.Н. ФРУМКИНА РОССИЙСКОЙ АКАДЕМИИ НАУК";"ИФХЭ РАН";"7725046608";"02699292";"Южный административный округ";"Донской район";" 119071, г. Москва, Ленинский проспект, д. 31, корп. 4";"Полиграфическая деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.589271069, 55.712632797], type=Point}";"";
"896";"2383791683";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ
""АНДРОИДНАЯ ТЕХНИКА""";"АО ""НПО ""АНДРОИДНАЯ ТЕХНИКА""";"7723738378";"64412177";"Северо-Восточный административный округ";"район Текстильщики";"109518, г. Москва, проезд 1-Й Грайвороновский, д. 23";"Общее машиностроение";"";"28.99";"Производство прочих машин и
оборудования специального назначения, не включенных в другие группировки";"{coordinates=[37.726739645, 55.721789932], type=Point}";"";
"897";"2383813419";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ТЕХНОЛОГИИ МАШИНОСТРОЕНИЯ""";"АО ""НПО ""ЦНИИТМАШ""";"7723564851";"00212179";"Юго-Восточный административный округ";"Южнопортовый район";"115088, г. Москва, ул. Шарикоподшипниковская, д. 4";"Металлообрабатывающая промышленность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.667945623, 55.721348819], type=Point}";"";
"898";"2383814898";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТМ АКРОНЕКС""";"ООО ""АТМ АКРОНЕКС""";"7743260700";"28986480";"Юго-Восточный административный округ";"район Лефортово";"111116, Россия, город Москва, пр-д Энергетический, д. 8";"Металлообрабатывающая промышленность";"";"25.99";"Производство прочих готовых
металлических изделий, не включенных в другие группировки";"{coordinates=[37.70955205, 55.757520129], type=Point}";"";
"899";"2580525878";"ОБЩЕСТВО С ОГРАНИЧЕННОЙОТВЕТСТВЕННОСТЬЮ ""ЭЛКАТ""";"ООО ""ЭЛКАТ""";"7722018271";"1027739574092";"Юго-Восточный административный округ";"район Лефортово";"111024, г.Москва, ул. 2-я Кабельная, д.2";"Производство меди";"";"24.44";"Производство меди";"{coordinates=[37.713339329, 55.747616555], type=Point}";"";
"900";"2580526422";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЭЛ""";"АО ""МЭЛ""";"7718014620";"03989649 ";"Восточный административный округ";"район Гольяново";"107143, г.Москва, пр-д 2-й Иртышский, д.11";"Производство  подъемно-транспортного оборудования";"";"28.22";"Производство  подъемно-транспортного оборудования";"{coordinates=[37.775030136, 55.818936706], type=Point}";"";
"901";"2581253726";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ОНКОЛОГИИ ИМЕНИ Н.Н. БЛОХИНА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ
";"ФГБУ ""НМИЦ ОНКОЛОГИИ ИМ. Н.Н. БЛОХИНА МИНЗДРАВА РОССИИ""";"7724075162";"1897624";"Южный административный округ";"район Москворечье-Сабурово";"115478, г. Москва, Каширское ш., д. 24 стр. 18";"Фармацевтическая промышленность
";"";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие
";"{coordinates=[37.641541958, 55.653954192], type=Point}";"";
"902";"2581254483";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ОПТИКО-ФИЗИЧЕСКИХ ИЗМЕРЕНИЙ""";"ФГБУ ""ВНИИОФИ""";"9729338933";"1897624";"Западный административный округ";"район Очаково-Матвеевское";"119361, г. Москва, ул. Озёрная, д. 46";"Радиоэлектроника и приборостроение
";"";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие
";"{coordinates=[37.439925671, 55.66605852], type=Point}";"";
"903";"2581254598";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ ЮВЕЛИРНЫЙ ЗАВОД""";"АО ""МЮЗ""";"7724181241";"227152";"Южный административный округ";"район Нагатино-Садовники";"115533, г. Москва, ул. Нагатинская, д. 5";"Производство прочих товаров народного потребления
";"";"32.12.5";"Производство ювелирных изделий, медалей из драгоценных металлов и драгоценных камней
";"{coordinates=[37.635147572, 55.680781412], type=Point}";"";
"904";"2581254818";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМБИНАТ ПИТАНИЯ""";"ООО ""КОМБИНАТ ПИТАНИЯ""";"7801499923";"62944680";"Троицкий административный округ";"поселение Кленовское";"142136, г. Москва, поселение Кленовское, село Кленово, Промышленная зона, строение 1";"Пищевая промышленность
";"";"10.8";"Производство прочих пищевых продуктов
";"{coordinates=[37.357420921, 55.326422279], type=Point}";"";
"905";"2581255059";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКТОРИЯ БАЛТИЯ""";"ООО ""ВИКТОРИЯ БАЛТИЯ""";"3905069220";"47.11";"Южный административный округ";"район Бирюлёво Западное";"107113, г. Москва, ул. Бирюлевская, д. 38";"Производство напитков
";"";"47.11";"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах
";"{coordinates=[37.663342953, 55.588623135], type=Point}";"";
"906";"2581255321";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОДК-УФИМСКОЕ МОТОРОСТРОИТЕЛЬНОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ""";"ФЛ ""ОКБ ""ИМ А.ЛЮЛЬКИ""";"273008320";"7503916";"Северо-Восточный административный округ";"Алексеевский район";"129301, г. Москва, ул. Касаткина, д. 13";"Авиационная промышленность
";"";"30.30.12";"Производство турбореактивных и турбовинтовых двигателей и их частей
";"{coordinates=[37.663396597, 55.824397299], type=Point}";"";
"907";"2581255400";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГК МФМК""";"ООО ""ГК МФМК""";"7725721179";"91461439";"Южный административный округ";"район Москворечье-Сабурово";"115201, г. Москва, ул. Котляковская, д. 3, стр. 1";"Общее машиностроение (в т.ч. оборудование пищевой переработки, дорожностр и сельскохоз техника)";"";"46.6";"Торговля оптовая прочими машинами, оборудованием и принадлежностями
";"{coordinates=[37.632379532, 55.643299288], type=Point}";"";
"908";"2581255571";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ЯДЕРНЫХ ИССЛЕДОВАНИЙ РОССИЙСКОЙ АКАДЕМИИ НАУК";"ИЯИ РАН
";"7728116437";"2699122";"Юго-Западный административный округ";"Академический район";"108840 г. Москва, г. Троицк, ул. Физическая, влд. 27";"Научная деятельность
";"";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие
";"{coordinates=[37.275366783, 55.457196127], type=Point}";"";
